respondent_id,xyz_vaccine,seasonal_vaccine
45377,0.48,1.0
45378,0.18,0.28
45379,0.26,0.64
45380,0.88,0.9
45381,0.8063333333333332,0.79
45382,0.01,0.69
45383,0.28,0.77
45384,0.33,0.92
45385,0.5,0.62
45386,0.71,0.85
45387,0.18,0.29
45388,0.8066666666666665,0.96
45389,0.03,0.15
45390,0.17,0.69
45391,0.11,0.82
45392,0.01,0.12
45393,0.41,0.94
45394,0.19,0.94
45395,0.5754761904761905,0.49
45396,0.1,0.92
45397,0.17666666666666664,0.42
45398,0.38,0.675
45399,0.0,0.115
45400,0.0,0.26
45401,0.02,0.49
45402,0.15,0.89
45403,0.6016666666666667,0.78
45404,0.08,0.53
45405,0.01,0.82
45406,0.03,0.23
45407,0.6061428571428571,0.74
45408,0.53,0.74
45409,0.16,0.47
45410,0.13,0.69
45411,0.485,0.94
45412,0.06,0.67
45413,0.4851628787878788,0.54
45414,0.0475,0.93
45415,0.12,0.14
45416,0.75,0.4
45417,0.13,0.72
45418,0.0,0.07
45419,0.21,0.24
45420,0.0,0.04
45421,0.63,0.54
45422,0.05,0.81
45423,0.62,0.35
45424,0.43,0.52
45425,0.25,0.31
45426,0.25,0.83
45427,0.29,0.74
45428,0.01,0.1
45429,0.405,0.55
45430,0.01,0.11
45431,0.35,0.19
45432,0.0,0.05
45433,0.0,0.13
45434,0.55,0.425
45435,0.8766666666666667,0.95
45436,0.01,0.14
45437,0.08,0.07
45438,0.44,0.3
45439,0.39,0.37
45440,0.145,0.86
45441,0.14,0.27
45442,0.06,0.09
45443,0.34,0.33
45444,0.05,0.9
45445,0.02,0.89
45446,0.87,0.94
45447,0.11,0.94
45448,0.12,0.48
45449,0.48,0.84
45450,0.0,0.17
45451,0.03,0.83
45452,0.0,0.10666666666666666
45453,0.08,0.26
45454,0.38,0.93
45455,0.02,0.79
45456,0.07,0.23
45457,0.49,0.82
45458,0.01,0.21
45459,0.5,0.96
45460,0.09,0.21
45461,0.74,0.5647142857142857
45462,0.14,0.25
45463,0.16333333333333333,0.20166666666666663
45464,0.46219047619047615,1.0
45465,0.29,0.78
45466,0.74,0.625
45467,0.14,0.28
45468,0.3158333333333333,0.73
45469,0.11,0.07
45470,0.15,0.0
45471,0.25,0.9
45472,0.07,0.19
45473,0.02,0.01
45474,0.09,0.85
45475,0.06,0.38
45476,0.0,0.05
45477,0.2,0.47
45478,0.3,0.21
45479,0.08736507936507937,0.26
45480,0.25,0.5
45481,0.22,0.69
45482,0.01,0.15
45483,0.01,0.4
45484,0.09,0.66
45485,0.52,0.91
45486,0.01,0.1
45487,0.48,0.93
45488,0.11,0.01
45489,0.03,0.42
45490,0.39,0.56
45491,0.03,0.05
45492,0.1,0.24
45493,0.11,0.72
45494,0.37,0.87
45495,0.05,0.25
45496,0.58,0.85
45497,0.08,0.28
45498,0.3066666666666667,0.36
45499,0.02,0.37
45500,0.91,0.73
45501,0.3,0.47
45502,0.59,0.34
45503,0.34,0.72
45504,0.92,0.99
45505,0.3725,0.73
45506,0.05,0.43
45507,0.06,0.71
45508,0.0,0.65
45509,0.03,0.27033333333333337
45510,0.01,0.79
45511,0.15,0.28
45512,0.0,0.15
45513,0.78,0.94
45514,0.09,0.28
45515,0.04,0.8740000000000001
45516,0.12,0.46
45517,0.98,0.85
45518,0.37,0.79
45519,0.02,0.29
45520,0.0,0.03
45521,0.36,0.45
45522,0.25333333333333335,0.2
45523,0.0,0.04
45524,0.66,0.6
45525,0.03,0.02
45526,0.02,0.11
45527,0.67,0.89
45528,0.05,0.79
45529,0.20666666666666667,0.3
45530,0.48,0.87
45531,0.1,0.23
45532,0.96,0.92
45533,0.0,0.18
45534,0.95,0.97
45535,0.02,0.0
45536,0.04,0.19
45537,0.53,0.82
45538,0.92,0.9
45539,0.03,0.14
45540,0.0,0.33
45541,0.23,0.2
45542,0.0,0.02
45543,0.42,0.59
45544,0.11,0.05
45545,0.23,0.91
45546,0.07,0.25
45547,0.8466666666666666,1.0
45548,0.56,0.79
45549,0.01,0.02
45550,0.0,0.06
45551,0.15,0.04
45552,0.1,0.39
45553,0.03,0.23
45554,0.01,0.51
45555,0.1,0.22
45556,0.28,0.63
45557,0.01,0.28
45558,0.525,0.41
45559,0.11,0.29
45560,0.05,0.22
45561,0.02,1.0
45562,0.94,0.92
45563,0.29678571428571426,0.439
45564,0.43000000000000005,0.6399999999999999
45565,0.03,0.64
45566,0.0,0.14
45567,0.39,0.72
45568,0.16,0.36
45569,0.14,0.2683333333333333
45570,0.02,0.04
45571,0.61,0.9066666666666666
45572,0.01,0.409
45573,0.17,0.83
45574,0.62,0.44
45575,0.235,0.18
45576,0.08,0.27
45577,0.18,0.31
45578,0.39083333333333337,0.29
45579,0.0,0.14
45580,0.78,0.98
45581,0.2833333333333333,0.64
45582,0.32,0.34
45583,0.02,0.58
45584,0.41,0.92
45585,0.4681666666666666,0.727452380952381
45586,0.01,0.9
45587,0.12,0.07
45588,0.055,0.15
45589,0.13,0.05
45590,0.03,0.03
45591,0.014499999999999999,0.775
45592,0.0,0.95
45593,0.01,0.09
45594,0.05,0.39
45595,0.0,0.08
45596,0.055,0.08
45597,0.63,0.27
45598,0.01,0.0
45599,0.19,0.65
45600,0.0,0.03
45601,0.67,0.47
45602,0.04,0.14
45603,0.3,0.74
45604,0.32,0.3316666666666667
45605,0.07,0.08
45606,0.1,0.53
45607,0.02,0.11
45608,0.72,0.85
45609,0.32,0.22
45610,0.04,0.69
45611,0.01,0.26
45612,0.05,0.45
45613,0.41,0.8016666666666667
45614,0.35,0.46
45615,0.82,0.95
45616,0.2966666666666667,0.7
45617,0.16,0.72
45618,0.16,0.76
45619,0.36,0.68
45620,0.465,0.21
45621,0.05,0.19
45622,0.24,0.71
45623,0.03,0.48
45624,0.06333333333333332,0.72
45625,0.0,0.13
45626,0.59,0.32
45627,0.003333333333333333,0.11
45628,0.0,0.12
45629,0.4,0.73
45630,0.44333333333333336,0.2025
45631,0.09,0.37
45632,0.42,0.79
45633,0.28,0.35
45634,0.56,0.58
45635,0.03,0.04
45636,0.36,0.14
45637,0.43,0.75
45638,0.12833333333333333,0.88
45639,0.02,0.05
45640,0.235,0.34
45641,0.13,0.08
45642,0.06166666666666666,0.3066666666666667
45643,0.15,0.15
45644,0.3,0.88
45645,0.48,0.5125
45646,0.02,0.1
45647,0.63,0.8
45648,0.0,0.12
45649,0.27,0.27
45650,0.27,0.71
45651,0.22,0.69
45652,0.1,0.2
45653,0.54,0.73
45654,0.67,0.36
45655,0.95,0.98
45656,0.03,0.09
45657,0.15,0.61
45658,0.18,0.18
45659,0.05,0.23
45660,0.115,0.19
45661,0.09,0.24
45662,0.05,0.06
45663,0.05,0.08
45664,0.35,0.24
45665,0.08,0.19
45666,0.01,0.35
45667,0.45,0.83
45668,0.02,0.04
45669,0.34,0.92
45670,0.02,0.22
45671,0.1,0.06
45672,0.01,0.77
45673,0.29,1.0
45674,0.11,0.75
45675,0.06,0.26
45676,0.8633333333333333,0.9
45677,0.1,0.11
45678,0.02,0.01
45679,0.09,0.51
45680,0.25,0.67
45681,0.25,0.86
45682,0.14,0.42
45683,0.24,0.16
45684,0.1,0.68
45685,0.04,0.17833333333333332
45686,0.01,0.68
45687,0.12,0.48
45688,0.9279999999999999,0.94
45689,0.04,0.5033333333333334
45690,0.49,0.85
45691,0.25,0.68
45692,0.12,0.21
45693,0.02,0.38
45694,0.04,0.02
45695,0.1,0.66
45696,0.7,0.55
45697,0.5233333333333333,0.86
45698,0.05,0.94
45699,0.17,0.65
45700,0.34,0.26
45701,0.55,0.53
45702,0.15,0.05
45703,0.68,0.74
45704,0.42,0.88
45705,0.04,0.07
45706,0.05,0.13
45707,0.03,0.04
45708,0.02,0.93
45709,0.36,0.18
45710,0.01,0.36
45711,0.02,0.26
45712,0.63,0.63
45713,0.03,0.09
45714,0.3,0.565
45715,0.01,0.13
45716,0.04,0.3
45717,0.01,0.08
45718,0.01,0.18
45719,0.0,0.36
45720,0.01,0.23
45721,0.17,0.5341666666666667
45722,0.33,0.46
45723,0.18,0.31
45724,0.06,0.9
45725,0.37,0.4066666666666666
45726,0.25,0.63
45727,0.34,0.88
45728,0.23,0.64
45729,0.11,0.38
45730,0.03,0.36
45731,0.04,0.28
45732,0.21,0.4693333333333334
45733,0.41600000000000004,0.57
45734,0.1,0.24
45735,0.04,0.31
45736,0.01,0.76
45737,0.13,0.7633333333333334
45738,0.06,0.72
45739,0.44,0.78
45740,0.22333333333333336,0.79
45741,0.14,0.46
45742,0.09,0.03
45743,0.01,0.04
45744,0.72,0.44
45745,0.5483333333333333,0.57
45746,0.9,0.97
45747,0.06,0.6166666666666667
45748,0.1,0.19
45749,0.31,0.2
45750,0.27,0.79
45751,0.1,0.51
45752,0.19,0.99
45753,0.19,0.16
45754,0.03,0.38
45755,0.06,0.08
45756,0.19,0.24
45757,0.95,1.0
45758,0.98,0.93
45759,0.32,0.74
45760,0.18,0.05
45761,0.77,0.88
45762,0.21,0.66
45763,0.264,0.88
45764,0.23,0.8109999999999999
45765,0.13,0.15
45766,0.6399999999999999,0.49083333333333334
45767,0.5675,0.51
45768,0.19,0.78
45769,0.21,0.53
45770,0.92,0.88
45771,0.06,0.12
45772,0.87,0.85
45773,0.0,0.03
45774,0.5366666666666667,0.89
45775,0.7825,0.7825
45776,0.25666666666666665,0.43
45777,0.36,0.62
45778,0.06,0.267
45779,0.06,0.81
45780,0.1,0.46
45781,0.03,0.14
45782,0.16,0.63
45783,0.16,0.5
45784,0.17,0.24
45785,0.14,0.72
45786,0.2,0.52
45787,0.09,0.42
45788,0.43,0.61
45789,0.01,0.29833333333333334
45790,0.21833333333333335,0.3
45791,0.0,0.1
45792,0.0,0.16
45793,0.22,0.27
45794,0.57,0.84
45795,0.05,0.7466190476190476
45796,0.1,0.02
45797,0.0,0.02
45798,0.79,0.78
45799,0.45333333333333337,0.11
45800,0.04,0.07
45801,0.5,0.6325
45802,0.41,0.67
45803,0.17,0.21
45804,0.3715,0.47
45805,0.6,0.14
45806,0.38333333333333336,0.22
45807,0.08,0.63
45808,0.17,0.09
45809,0.01,0.36
45810,0.04,0.8699999999999999
45811,0.17,0.35
45812,0.55,0.41
45813,0.05,0.27
45814,0.59,0.81
45815,0.13,0.315
45816,0.92,0.98
45817,0.06,0.24
45818,0.41,0.39
45819,0.4775000000000001,0.665
45820,0.08,0.19
45821,0.03,0.85
45822,0.155,0.8766666666666666
45823,0.03,0.8
45824,0.13,0.23
45825,0.09,0.47
45826,0.15,0.19
45827,0.18600000000000003,0.505
45828,0.19,0.19
45829,0.02,0.38
45830,0.24,0.91
45831,0.08,0.29
45832,0.22,0.05
45833,0.085,0.24
45834,0.9173333333333333,0.9673333333333334
45835,0.0,0.03
45836,0.8233333333333333,0.44
45837,0.035,0.33
45838,0.14,0.58
45839,0.08,0.37
45840,0.21,0.31
45841,0.03,0.2
45842,0.07,0.2325
45843,0.15,0.84
45844,0.12,0.89
45845,0.79,0.74
45846,0.79,0.78
45847,0.3,0.6
45848,0.39,0.04
45849,0.43,0.68
45850,0.07,0.25
45851,0.67,0.89
45852,0.1,0.52
45853,0.04,0.26
45854,0.77,0.6435
45855,0.08,0.47
45856,0.4,0.57
45857,0.11,0.06
45858,0.31,0.48
45859,0.03,0.2075
45860,0.15,0.59
45861,0.64,0.86
45862,0.5653333333333334,0.73
45863,0.02,0.55
45864,0.01,0.12
45865,0.65,0.895
45866,0.08,0.12
45867,0.4,0.5
45868,0.44375,0.62
45869,0.09333333333333334,0.21
45870,0.24,0.41
45871,0.03,0.7966666666666667
45872,0.76,0.99
45873,0.035,0.44
45874,0.06,0.5766666666666667
45875,0.04,0.02
45876,0.6133333333333334,0.96
45877,0.3733333333333333,0.82
45878,0.06,0.47
45879,0.05,0.45
45880,0.31666666666666665,0.46
45881,0.46,0.57
45882,0.01,0.26
45883,0.04,0.88
45884,0.27,0.48
45885,0.6,0.738
45886,0.17,0.9753333333333333
45887,0.8275,0.67
45888,0.74,0.78
45889,0.25,0.3
45890,0.01,0.16
45891,0.01,0.12
45892,0.6233333333333334,0.43
45893,0.862,0.93
45894,0.22,0.18
45895,0.15,0.31
45896,0.33,0.69
45897,0.01,0.16
45898,0.12,0.73
45899,0.14,0.49
45900,0.62,0.85
45901,0.66,0.85
45902,0.09,0.9
45903,0.02,0.36
45904,0.0,0.03
45905,0.72,0.78
45906,0.84,0.97
45907,0.03,0.3075
45908,0.09,0.29404761904761906
45909,0.4975,0.76
45910,0.01,0.31
45911,0.01,0.4
45912,0.18,0.9
45913,0.0,0.03
45914,0.0,0.04066666666666666
45915,0.08,0.88
45916,0.695,0.74
45917,0.44,0.85
45918,0.01,0.09
45919,0.01,0.07
45920,0.16,0.65
45921,0.2,0.8557142857142856
45922,0.01,0.17
45923,0.01,0.04
45924,0.34,0.5566666666666666
45925,0.57,0.74
45926,0.2,0.335
45927,0.09,0.6033333333333333
45928,0.4971666666666667,0.94
45929,0.735,0.73
45930,0.03,0.68
45931,0.43,0.57
45932,0.01,0.24
45933,0.26,0.14
45934,0.02,0.49
45935,0.23,0.5
45936,0.67,0.75
45937,0.09,0.61
45938,0.17,0.51
45939,0.07,0.48
45940,0.03,0.72
45941,0.11,0.17
45942,0.18,0.32
45943,0.16,0.42200000000000004
45944,0.02,0.05
45945,0.8866666666666666,0.8
45946,0.16,0.49
45947,0.02,0.74
45948,0.74,0.96
45949,0.06,0.19
45950,0.51,0.6316666666666666
45951,0.06,0.3253333333333333
45952,0.37,0.82
45953,0.04,0.19
45954,0.25,0.69
45955,0.07,0.65
45956,0.09,0.92
45957,0.05,0.93
45958,0.79,0.74
45959,0.01,0.95
45960,0.23,0.82
45961,0.52,0.69
45962,0.28,0.64
45963,0.0,0.16
45964,0.04,0.89
45965,0.3,0.14
45966,0.03,0.06
45967,0.07292857142857144,0.44
45968,0.575,0.735
45969,0.08,0.68
45970,0.21666666666666665,0.915
45971,0.68,0.97
45972,0.07,0.58
45973,0.056666666666666664,0.64
45974,0.21,0.47
45975,0.51,0.66
45976,0.36,0.12
45977,0.56,0.68
45978,0.08,0.13
45979,0.13,0.3
45980,0.4,0.3075
45981,0.91,0.5
45982,0.85,0.79
45983,0.01,0.44
45984,0.14,0.3
45985,0.86,0.98
45986,1.0,1.0
45987,0.01,0.31
45988,0.25,0.77
45989,0.18,0.45
45990,0.01,0.12
45991,0.53,0.91
45992,0.01,0.13
45993,0.53,0.75
45994,0.1,0.84
45995,0.14,0.6707738095238095
45996,0.22,0.14
45997,0.58,0.88
45998,0.99,0.93
45999,0.42,0.69
46000,0.7,0.33
46001,0.11,0.24
46002,0.26,0.18
46003,0.23199999999999998,0.26649999999999996
46004,0.07,0.39
46005,0.0025,0.85
46006,0.02,0.96
46007,0.38,0.81
46008,0.34800000000000003,0.16666666666666663
46009,0.0,0.41
46010,0.24333333333333332,0.2
46011,0.57,0.83
46012,0.22,0.4175
46013,0.03,0.73
46014,0.12,0.15
46015,0.32,0.83
46016,0.795,0.94
46017,0.03,0.2
46018,0.44,0.66
46019,0.46,0.63
46020,0.0,0.15
46021,0.386,0.57
46022,0.19,0.57
46023,0.0,0.52
46024,0.05,0.41833333333333333
46025,0.07,0.57
46026,0.1,0.27
46027,0.405,0.405
46028,0.11,0.44
46029,0.11,0.235
46030,0.25,0.64
46031,0.02,0.24
46032,0.78,0.46
46033,0.46,0.5566666666666666
46034,0.02,0.75
46035,0.0,0.08
46036,0.06,0.1
46037,0.02,0.37
46038,0.04,0.21
46039,0.12,0.24
46040,0.08,0.89
46041,0.01,0.08833333333333333
46042,0.0,0.0
46043,0.695,0.89
46044,0.3,0.71
46045,0.03,0.57
46046,0.08,0.41
46047,0.93,0.83
46048,0.456,0.18
46049,0.6116666666666667,0.695
46050,0.42,0.85
46051,0.025,0.28
46052,0.98,1.0
46053,0.04,0.8
46054,0.9925,0.99
46055,0.16,0.09
46056,0.14,0.45
46057,0.11,0.29
46058,0.03,0.35
46059,0.93,0.81
46060,0.27,0.6275
46061,0.01,0.06
46062,0.04,0.26
46063,0.15,0.93
46064,0.04,0.17
46065,0.0,0.54
46066,0.0,0.97
46067,0.08,0.79
46068,0.06,0.63
46069,0.18,0.66
46070,0.21,0.14
46071,0.22,0.33
46072,0.5588888888888889,0.38
46073,0.19,0.46
46074,0.01,0.94
46075,0.01,0.06
46076,0.05,0.08166666666666668
46077,0.26,0.11
46078,0.04,0.08
46079,0.39,0.09
46080,0.04,0.19
46081,0.22,0.56
46082,0.12,0.31
46083,0.04,0.09
46084,0.46,0.61
46085,0.34,0.54
46086,0.08,0.66
46087,0.02,0.05
46088,0.16,0.17
46089,0.06964285714285715,0.49
46090,0.0,0.04
46091,1.0,0.955
46092,0.23,0.67
46093,0.0,0.29
46094,0.01,0.19
46095,0.23,0.84
46096,0.15,0.6
46097,0.0,0.05
46098,0.11,0.61
46099,0.88,0.6350000000000001
46100,0.63,0.48
46101,0.06,0.05
46102,0.0,0.37
46103,0.47,0.21
46104,0.36666666666666664,0.91
46105,0.01,0.15
46106,0.05,0.83
46107,0.91,0.845
46108,0.11,0.24
46109,0.13,0.16
46110,0.05,0.622
46111,0.89,0.98
46112,0.15,0.37800000000000006
46113,0.03,0.04
46114,0.05,0.97
46115,0.6,0.71
46116,0.02,0.06
46117,0.24,0.18
46118,0.0,1.0
46119,0.15,0.8
46120,0.39,0.51
46121,0.66,0.28
46122,0.04,0.1
46123,0.01,0.37
46124,0.08,0.41
46125,0.21,0.55
46126,0.02,1.0
46127,0.18875,0.45
46128,0.91,0.92
46129,0.29,0.53
46130,0.01,0.09
46131,0.17,0.79
46132,0.06,0.26
46133,0.09,0.38285714285714284
46134,0.19,0.83
46135,0.07,0.31
46136,0.04,0.75
46137,0.64,0.7
46138,0.04,0.22
46139,0.01,0.18
46140,0.98,0.95
46141,0.276,0.5
46142,0.22,0.3
46143,0.3,0.69
46144,0.38,0.63
46145,0.04,0.05
46146,0.05,0.515
46147,0.07,0.4
46148,0.87,0.81
46149,0.04,0.9833333333333333
46150,0.43,0.76
46151,0.0,0.01
46152,0.11,0.18
46153,0.01,0.2275
46154,0.016666666666666666,0.41
46155,0.91,0.93
46156,0.07,0.15
46157,0.18,0.16
46158,0.4,0.44
46159,0.41,0.48
46160,0.53,0.94
46161,0.0,0.05
46162,0.02,0.855
46163,0.04,0.12
46164,0.12,0.31
46165,0.29,0.3766666666666667
46166,0.62,0.2
46167,0.1605,0.83
46168,0.0,0.076
46169,0.12,0.38
46170,0.91,0.88
46171,0.8290909090909091,0.77
46172,0.02,0.09
46173,0.264,0.1825
46174,0.43,0.45
46175,0.47,0.96
46176,0.02,0.61
46177,0.21,0.245
46178,0.75,0.13
46179,0.31,0.86
46180,0.05,0.0
46181,0.6,0.7
46182,0.02,0.91
46183,0.38,0.52
46184,0.03,0.5933333333333333
46185,0.18,0.56
46186,0.4458333333333333,0.98
46187,0.2966666666666667,0.71
46188,0.56,0.53
46189,0.0,0.56
46190,0.08,0.53
46191,0.0,0.26
46192,0.02,0.59
46193,0.8,0.88
46194,0.835,0.46
46195,0.02,0.13
46196,0.15,0.57
46197,0.06,0.53
46198,0.55,0.56
46199,0.18,0.1
46200,0.02,0.32
46201,0.26,0.73
46202,0.35,0.73
46203,0.19,0.37
46204,0.25,0.53
46205,0.06833333333333334,0.12666666666666665
46206,0.2,0.4
46207,0.03,0.57
46208,0.07,0.94
46209,0.02,0.31
46210,0.02,0.42666666666666664
46211,0.0,0.04
46212,0.05,0.04
46213,0.27,0.11
46214,0.2125,0.87
46215,0.08,0.87
46216,0.0,0.4
46217,0.06,0.53
46218,0.01,0.04
46219,0.26,0.7
46220,0.16,0.39666666666666667
46221,0.17,0.3
46222,0.06,0.59
46223,0.051309523809523805,0.08166666666666668
46224,0.0,0.152
46225,0.83,0.97
46226,0.18,0.31
46227,0.11,0.11
46228,0.23,0.68
46229,0.02,0.77
46230,0.0,0.14
46231,0.385,0.91
46232,0.0,0.06
46233,0.0,0.21
46234,0.03,0.45
46235,0.71,0.97
46236,0.16,0.48
46237,0.95,0.84
46238,0.54,0.55
46239,0.64,0.78
46240,0.47416666666666674,0.75
46241,0.02,0.32
46242,0.03,0.1
46243,0.08,0.22
46244,0.31,0.42
46245,0.09,0.11
46246,0.41,0.53
46247,0.0,0.513095238095238
46248,0.04,0.015
46249,0.09,0.67
46250,0.08,0.4633333333333334
46251,0.64,0.52
46252,0.8208333333333333,0.75
46253,0.0,0.7
46254,0.39,0.41
46255,0.04,0.6642857142857143
46256,0.175,0.68
46257,0.56,0.52
46258,0.34,0.91
46259,0.43,0.19
46260,0.01,0.21
46261,0.37,0.31
46262,0.95,0.98
46263,0.12,0.79
46264,0.06,0.95
46265,0.97,1.0
46266,0.36,0.44666666666666666
46267,0.1,0.88
46268,0.2,0.67
46269,0.01,0.31
46270,0.07,0.335
46271,0.05,0.55
46272,0.05,0.07
46273,0.09,0.05
46274,0.91,0.8
46275,0.18,0.58
46276,0.03,0.18
46277,0.45,0.24
46278,0.06,0.33
46279,0.02,0.77
46280,0.01,0.05
46281,0.13,0.82
46282,0.39,0.15333333333333335
46283,0.12166666666666666,0.1875
46284,0.04,0.1
46285,0.72,0.63
46286,0.05,0.67
46287,0.07,0.365
46288,0.0,0.1
46289,0.13,0.41
46290,0.1,0.66
46291,0.02,0.29
46292,0.2033333333333333,0.35
46293,0.04,0.38
46294,0.24,0.93
46295,0.65,0.54
46296,0.33799999999999997,0.73
46297,0.0,0.22
46298,0.02,0.07
46299,0.88,0.92
46300,0.52,0.335
46301,0.04,0.62
46302,0.09,0.71
46303,0.01,0.15
46304,0.67,0.74
46305,0.03,0.14
46306,0.0,0.03
46307,0.0,0.06
46308,0.09666666666666666,0.3
46309,0.8933333333333334,0.98
46310,0.06,0.17
46311,0.8,0.73
46312,0.11,0.87
46313,0.0,0.04
46314,0.34,0.82
46315,0.71,0.97
46316,0.33,0.32666666666666666
46317,0.4,0.21
46318,0.04,0.15
46319,0.0,0.55
46320,0.42,0.26
46321,0.03,0.13
46322,0.01,0.06
46323,0.06,0.42
46324,0.13333333333333333,0.58
46325,0.0,0.335
46326,0.1,0.82
46327,0.02,0.1
46328,0.04,0.12
46329,0.77,0.85
46330,0.01,0.12
46331,0.03,0.96
46332,0.4325,0.9
46333,0.43383333333333324,0.38400000000000006
46334,0.0,0.05
46335,0.14,0.9
46336,0.28,0.72
46337,0.02,0.09
46338,0.19,0.6
46339,0.67,0.85
46340,0.8,0.985
46341,0.01,0.14
46342,0.02,0.68
46343,0.12,0.53
46344,0.17,0.92
46345,0.05,0.02
46346,0.83,0.42
46347,0.0,0.235
46348,0.59,0.93
46349,0.45,0.49
46350,0.4,0.2966666666666667
46351,0.01,0.24333333333333332
46352,0.04,0.26
46353,0.39714285714285713,0.8553333333333333
46354,0.84,0.5503333333333333
46355,0.005,0.36
46356,0.11116666666666668,0.42
46357,0.23,0.72
46358,0.0,0.0
46359,0.14,0.3
46360,0.03,0.08
46361,0.6866666666666668,0.754
46362,0.2,0.53
46363,0.99,0.98
46364,0.03,0.67
46365,0.19,0.26
46366,0.03,0.78
46367,0.0,0.04
46368,0.3,0.41
46369,0.98,0.6240000000000001
46370,0.06,0.76
46371,0.0,0.01
46372,0.01,0.235
46373,0.04,0.28
46374,0.22,0.36
46375,0.03,0.07
46376,0.0,0.19
46377,1.0,0.99
46378,0.05,0.6
46379,0.0,0.06
46380,0.01,0.125
46381,0.05,0.55
46382,0.11,0.18
46383,0.4971666666666667,0.89
46384,0.39,0.57
46385,0.06,0.5440833333333334
46386,0.34,0.5266666666666667
46387,0.0,0.47
46388,0.56,0.3432142857142857
46389,0.26,0.25
46390,0.07,0.52
46391,0.04,0.79
46392,0.0,0.08
46393,0.87,0.88
46394,0.8,0.68
46395,0.05,0.76
46396,0.25,0.56
46397,0.0,0.83
46398,0.04,0.8386666666666668
46399,0.34,0.73
46400,0.12,0.53
46401,0.06,0.4725
46402,0.58,0.6
46403,0.81,0.92
46404,0.16,0.48
46405,1.0,0.97
46406,0.01,0.47
46407,0.12,0.54
46408,0.02,0.41
46409,0.03,0.95
46410,0.0,0.0
46411,0.72,0.7
46412,0.0,0.05
46413,0.58,0.44
46414,0.01,0.04
46415,0.08,0.285
46416,0.29333333333333333,0.83
46417,0.1,0.03
46418,0.020303030303030302,0.465
46419,0.06,0.7
46420,0.03,0.03
46421,0.8,0.94
46422,0.86,0.86
46423,0.3433333333333334,0.7
46424,0.27,0.24
46425,0.85,0.94
46426,0.2,0.36
46427,0.06,0.21
46428,0.08,0.565
46429,0.43,0.8
46430,0.04,0.5166666666666666
46431,0.0,0.23
46432,0.33,0.78
46433,0.73,0.57
46434,0.76,0.97
46435,0.1,0.77
46436,0.05,0.09
46437,0.12,0.49
46438,0.84,0.63
46439,0.36,0.19
46440,0.03,0.59
46441,0.03,0.08
46442,0.44,0.57
46443,0.19,0.81
46444,0.05,0.05
46445,0.0,0.4425
46446,0.225,0.26
46447,0.03,0.19333333333333336
46448,0.19,0.88
46449,0.01,0.01
46450,0.0,0.08
46451,0.15,0.25
46452,0.1,0.45
46453,0.15,0.06
46454,0.07,0.12
46455,0.09,0.24
46456,0.09,0.39
46457,0.12,0.73
46458,0.13,0.98
46459,0.27,0.84
46460,0.83,0.9
46461,0.29,0.47
46462,0.01,0.76
46463,0.6033333333333334,0.9
46464,0.07,0.34
46465,0.01,0.82
46466,0.12,0.82
46467,0.26333333333333336,0.6
46468,0.04,0.15
46469,0.07,0.61
46470,0.04,0.95
46471,0.020666666666666663,0.23
46472,0.04,0.35
46473,0.68,0.92
46474,0.9,0.93
46475,0.08,0.62
46476,0.9225,0.99
46477,0.28,0.75
46478,0.75,0.93
46479,0.56,0.96
46480,0.04,0.39
46481,0.03,0.3233333333333333
46482,0.12,0.18
46483,0.04,0.24
46484,0.06,0.55
46485,0.01,0.08
46486,0.37,0.88
46487,0.28,0.23
46488,0.22,0.506
46489,0.12,0.25
46490,0.01,0.06
46491,0.30333333333333334,0.1
46492,0.3583333333333333,0.67
46493,0.01,0.18
46494,0.04,0.05
46495,0.12,0.5966666666666667
46496,0.1,0.05
46497,0.04,0.23
46498,0.03,0.16
46499,0.11,0.55
46500,0.5175,0.54
46501,0.08,0.41
46502,0.0,0.14
46503,0.24,0.37166666666666665
46504,0.05,0.245
46505,0.56,0.54
46506,0.0,0.1
46507,0.26,0.67
46508,0.0,0.19
46509,0.2,0.25
46510,0.0,0.125
46511,0.0,0.99
46512,0.01,0.85
46513,0.1,0.43
46514,0.79,0.79
46515,0.58,0.87
46516,0.16,0.29
46517,0.33,0.705
46518,0.14,0.8166666666666665
46519,0.13,0.69
46520,0.01,0.12
46521,0.08,0.79
46522,0.23,0.47916666666666674
46523,0.31,0.76
46524,0.07,0.61
46525,0.24,0.87
46526,0.0,0.13
46527,0.17,0.71
46528,0.7,0.47
46529,0.02,0.34
46530,0.88,0.98
46531,0.02,0.7933333333333334
46532,0.39,0.25
46533,0.05,0.35
46534,0.0,0.83
46535,0.09,0.37
46536,0.6883333333333332,0.94
46537,0.01,0.1
46538,0.0,0.05
46539,0.31,0.27
46540,0.1325,0.4036666666666667
46541,0.03,0.28
46542,0.15,0.77
46543,0.06,0.28
46544,0.53,0.935
46545,0.25,0.59
46546,0.02,0.19
46547,0.76,0.88
46548,0.34,0.99
46549,0.15,0.76
46550,0.05333333333333333,0.08
46551,0.5538095238095238,0.67
46552,0.002,0.92
46553,0.15158333333333332,0.23016666666666669
46554,0.396,0.56
46555,0.02,0.09
46556,0.16,0.48
46557,0.05,0.12
46558,0.41,0.4
46559,0.33,0.58
46560,0.01,0.04
46561,0.11,0.32
46562,0.1725,0.92
46563,0.515,0.94
46564,0.4608333333333334,0.8299999999999998
